scenario,n,p,method,time_mean,time_std,time_median,time_q05,time_q95,n_reps,skipped,fallback,mean,std,median,q05,q95
A,50000,100,mi,0.5748297466663643,0.05842263784268586,0.5596227500063833,0.5004041199892526,0.6861992700025437,30,False,False,,,,,
A,50000,100,dc,,,,,,0,True,,,,,,
A,50000,100,mic,833.344133573333,6.3148289531292345,832.4775983000145,824.8492682249998,839.252426010005,30,False,False,,,,,
A,50000,100,pearson,0.000628213338010634,0.00012047198435169235,0.0005407499993452802,0.0005211500101722777,0.0008255700071458705,30,False,False,,,,,
A,50000,100,spearman,0.016797930001242398,0.0014072682316531844,0.01607234998664353,0.01566455999563914,0.019424120007897727,30,False,False,,,,,
A,100000,100,xi_n,0.02673107000203648,0.0012551462041352675,0.02647489999071695,0.0258704800173291,0.029042450015549538,30,False,False,,,,,
A,100000,100,mi,1.1903136300000672,0.02061256235023922,1.1898810999991838,1.1615168099990114,1.222472279985959,30,False,False,,,,,
A,100000,100,dc,,,,,,0,True,,,,,,
A,100000,100,mic,,,,,,0,True,,,,,,
A,100000,100,pearson,0.0015279233378047744,0.0003089515574004003,0.0013465999800246209,0.001261250015522819,0.0020126400078879668,30,False,False,,,,,
A,100000,100,spearman,0.038947183327400124,0.00355380983933018,0.038664549982058816,0.034915114990144505,0.045720194994646586,30,False,False,,,,,
A,500000,100,xi_n,0.16919790333389148,0.0030034523757830832,0.16897004999918863,0.1641484899999341,0.17402814499364466,30,False,False,,,,,
A,500000,100,mi,9.106592639999386,0.4233665419161692,9.159137699985877,8.665516129993193,9.669232334994012,30,False,False,,,,,
A,500000,100,dc,,,,,,0,True,,,,,,
A,500000,100,mic,,,,,,0,True,,,,,,
A,500000,100,pearson,0.008401890003005974,0.0005557641776380562,0.008134299991070293,0.007954390009399504,0.009197345000575296,30,False,False,,,,,
A,500000,100,spearman,0.23311711667047347,0.007942855753381972,0.23090665000199806,0.22526518001395743,0.25190253000182566,30,False,False,,,,,
A,1000000,100,xi_n,0.3916115699985918,0.006275930683552094,0.39135750000423286,0.38144552500743883,0.40271899999934246,30,False,False,,,,,
A,1000000,100,mi,21.37476652333765,0.4545851507967493,21.585188550016028,20.660115529996983,21.8440106850132,30,False,False,,,,,
A,1000000,100,dc,,,,,,0,True,,,,,,
A,1000000,100,mic,,,,,,0,True,,,,,,
A,1000000,100,pearson,0.017387173334524657,0.002281086460606048,0.016409050003858283,0.01565220000775298,0.02209738000819924,30,False,False,,,,,
A,1000000,100,spearman,0.49537570333438147,0.013679112711509586,0.4942707500013057,0.4773941549952724,0.5157258600054774,30,False,False,,,,,
B,1000,100,xi_n,0.000270736666667896,2.746344386500048e-05,0.0002615999983390793,0.00024949999206000937,0.0003255099873058497,30,False,False,,,,,
B,1000,100,mi,0.009019916668573083,0.000621539654881327,0.009221199987223372,0.007517784985248,0.009555285006354098,30,False,False,,,,,
B,1000,100,dc,0.0012183200024689237,0.00013741763563972033,0.0011590000067371875,0.0011364949968992732,0.0015182750095846128,30,False,False,,,,,
B,1000,100,mic,2.949944750002275,0.04033965807439543,2.943323250001413,2.9014595550106606,3.0133628199939264,30,False,False,,,,,
B,1000,100,pearson,0.0002620399978089457,5.1517443962784465e-05,0.0002384999970672652,0.00022574500180780888,0.00036323999520391224,30,False,False,,,,,
B,1000,100,spearman,0.0011324966665900622,0.00018530050031697758,0.0010578500077826902,0.0009701699818833731,0.001510864999727346,30,False,False,,,,,
B,5000,100,xi_n,0.0009893366649824506,5.214059654118808e-05,0.0009875999967334792,0.0009354899928439408,0.0010356449929531664,30,False,False,,,,,
B,5000,100,mi,0.045400426668735845,0.001505946598804911,0.04589700000360608,0.04324196499073878,0.04707006501266733,30,False,False,,,,,
B,5000,100,dc,0.007381873333361,0.0011887468839023815,0.006953399992198683,0.006337504989642184,0.009760435002681334,30,False,False,,,,,
B,5000,100,mic,12.313091019996016,0.21553281667725915,12.230720499996096,12.09464456998976,12.56495707500144,30,False,False,,,,,
B,5000,100,pearson,0.0002825666713761166,4.745426323048162e-05,0.0002605500048957765,0.0002491900057066232,0.00037529000983340657,30,False,False,,,,,
B,5000,100,spearman,0.0020589933323208244,0.000297881836089549,0.0019337499979883432,0.0017910149777890182,0.0025733950111316516,30,False,False,,,,,
B,10000,100,xi_n,0.0019578433372468376,7.324363396733787e-05,0.0019144499965477735,0.0019017050028196536,0.0020641000010073185,30,False,False,,,,,
B,10000,100,mi,0.09008981000127582,0.005947240351846029,0.09086190001107752,0.07859112500736956,0.09661908001580741,30,False,False,,,,,
B,10000,100,dc,0.017073339998023584,0.0032213679964925145,0.016616449996945448,0.013541990003432147,0.021982659997593145,30,False,False,,,,,
B,10000,100,mic,38.338994036666314,0.5414191624928361,38.1350871000177,37.68701541999617,39.26935422499228,30,False,False,,,,,
B,10000,100,pearson,0.00031371666797591993,5.376053426608857e-05,0.0002857000072253868,0.0002790450002066791,0.0004167449951637536,30,False,False,,,,,
B,10000,100,spearman,0.0034827999993770693,0.00048131142141008375,0.003157750004902482,0.003066569996008184,0.0042926849942887205,30,False,False,,,,,
B,30000,100,xi_n,0.0065388233303868525,0.00043186152931711544,0.006422849997761659,0.006197164993500337,0.007278304999636018,30,False,False,,,,,
B,30000,100,mi,0.32456954000129673,0.005963882873203405,0.3245854000124382,0.3157750500016846,0.33353301999304674,30,False,False,,,,,
B,30000,100,dc,,,,,,0,True,,,,,,
B,30000,100,mic,307.6295067700014,3.7301208159061567,307.6045929999964,302.9397917750015,311.5682998649936,30,False,False,,,,,
B,30000,100,pearson,0.0005191433340466271,0.00013111130682111818,0.0004609500028891489,0.00040873498510336504,0.0006894300066051072,30,False,False,,,,,
B,30000,100,spearman,0.010079353330850912,0.001142217484968271,0.009930099986377172,0.008676924995961599,0.01198662001552293,30,False,False,,,,,
B,50000,100,xi_n,0.011870293331836972,0.0008431749655668808,0.011555749995750375,0.011173105001216755,0.013976084985188207,30,False,False,,,,,
B,50000,100,mi,0.6520955133377963,0.10669916196445005,0.6006160999968415,0.5556494850097806,0.8684284000002662,30,False,False,,,,,
B,50000,100,dc,,,,,,0,True,,,,,,
B,50000,100,mic,3.328333356572936e-05,1.5342488259567756e-05,2.685000072233379e-05,2.489498583599925e-05,5.0180000835098305e-05,30,False,False,,,,,
B,50000,100,pearson,0.0007443700005145122,8.099046227781871e-05,0.0007101999799488112,0.0006759050113032572,0.0009140100039076059,30,False,False,,,,,
B,50000,100,spearman,0.022191203335144866,0.0021770409434981835,0.021455450012581423,0.019825495014083573,0.026830835004511753,30,False,False,,,,,
B,100000,100,xi_n,0.030572816667457422,0.001104279804602011,0.03083350000088103,0.02854782500799047,0.03193660001415992,30,False,False,,,,,
B,100000,100,mi,1.8804192400052366,0.500223244487035,1.7263615999981994,1.3718183950157254,2.858822005012189,30,False,False,,,,,
B,100000,100,dc,,,,,,0,True,,,,,,
B,100000,100,mic,,,,,,0,True,,,,,,
B,100000,100,pearson,0.0020295700000133366,0.0005527142502421141,0.0017791499849408865,0.0015112049979506992,0.003285639987734612,30,False,False,,,,,
B,100000,100,spearman,0.05860537333064712,0.007380077403858436,0.0578038999956334,0.04749033999687526,0.07072567999421153,30,False,False,,,,,
B,500000,100,xi_n,0.2629236066675124,0.05292272276359586,0.2525063999928534,0.21580943999579177,0.3279001950009842,30,False,False,,,,,
B,500000,100,mi,12.401350066668238,1.9157097542613641,12.239607050010818,9.702171974997327,15.786907794988656,30,False,False,,,,,
B,500000,100,dc,,,,,,0,True,,,,,,
B,500000,100,mic,,,,,,0,True,,,,,,
B,500000,100,pearson,0.011412676665349864,0.0021793344792081404,0.011140749993501231,0.009582839994982351,0.012627405005332546,30,False,False,,,,,
B,500000,100,spearman,0.33459371000450727,0.08633339185297097,0.3060090500075603,0.2791389500023797,0.47404747998807545,30,False,False,,,,,
B,1000000,100,xi_n,0.5898721933326063,0.14069920477526762,0.5783452000032412,0.42292693500057793,0.8534564049943582,30,False,False,,,,,
B,1000000,100,mi,28.258752856665524,2.9529034998667703,27.62595895001141,25.240324119990692,34.1828040250155,30,False,False,,,,,
B,1000000,100,dc,,,,,,0,True,,,,,,
B,1000000,100,mic,,,,,,0,True,,,,,,
B,1000000,100,pearson,0.0224548999996235,0.001581095194819979,0.02264840000134427,0.019517005019588397,0.024394875005236828,30,False,False,,,,,
B,1000000,100,spearman,0.6044222666707355,0.036433671291025,0.5975185000133933,0.5758873800179571,0.6309312250028597,30,False,False,,,,,
C,1000,100,xi_n,0.00034227333380840717,2.5009253266134384e-05,0.0003466000052867457,0.00031007499055704104,0.00037248501321300863,30,False,False,,,,,
C,1000,100,mi,0.0113500366685912,0.0016590136912004317,0.011185099996509962,0.009669794989167712,0.012783860003401057,30,False,False,,,,,
C,1000,100,dc,0.0015921033385287349,0.00013328104258472818,0.0015567000082228333,0.0014838450093520804,0.0018068200108245945,30,False,False,,,,,
C,1000,100,mic,3.8439739199985827,0.17433531930853813,3.774661000003107,3.6758851500067977,4.122342349977407,30,False,False,,,,,
C,1000,100,pearson,0.0003460500010987744,5.928369131228761e-05,0.0003142500063404441,0.000289450008131098,0.00045113000087440016,30,False,False,,,,,
C,1000,100,spearman,0.0017701766638007635,0.0011267491505714195,0.0014940499822841957,0.001318180002272129,0.002034975016431417,30,False,False,,,,,
C,5000,100,xi_n,0.0014459166675806045,0.0003141428320723413,0.0013204000133555382,0.0012719900099909865,0.0020887599981506354,30,False,False,,,,,
C,5000,100,mi,0.0693042933329707,0.030462396635920378,0.058733700003358535,0.05213295501453104,0.13758705999935045,30,False,False,,,,,
C,5000,100,dc,0.011849339999995816,0.003239554322616215,0.010337750005419366,0.008938470009888988,0.017876355003681964,30,False,False,,,,,
C,5000,100,mic,16.144998143333943,1.65828044593799,15.52831249999872,15.011697580003238,19.476777999996557,30,False,False,,,,,
C,5000,100,pearson,0.0003679466666653752,7.219847997344276e-05,0.00034265000431332737,0.00031989999406505375,0.0004962549923220649,30,False,False,,,,,
C,5000,100,spearman,0.002921643329318613,0.0004501769892937223,0.0027290500001981854,0.002579454991791863,0.003576184989651665,30,False,False,,,,,
C,10000,100,xi_n,0.0025689499986280375,0.0001252622486556802,0.0025404500047443435,0.002433199997176416,0.0027727049848181194,30,False,False,,,,,
C,10000,100,mi,0.11116630333514574,0.005648058809285759,0.11124075000407174,0.10192779000644805,0.12013012000388698,30,False,False,,,,,
C,10000,100,dc,0.02030518666530649,0.0020303477003305345,0.019316250007250346,0.018898005009396,0.024822199998016,30,False,False,,,,,
C,10000,100,mic,50.03826456999911,2.939282310694352,50.22389485000167,45.72090910498955,54.70795257999707,30,False,False,,,,,
C,10000,100,pearson,0.0007875366679703196,0.0017452742095717252,0.00041000000783242285,0.00037331501953303815,0.0007187799827079286,30,False,False,,,,,
C,10000,100,spearman,0.005435896667768248,0.0009320328423899403,0.005496350015164353,0.004262745002051815,0.006904760014731433,30,False,False,,,,,
C,30000,100,xi_n,0.00916433333477471,0.0007706620047808916,0.008986949993413873,0.008295840016216971,0.01056810000882251,30,False,False,,,,,
C,30000,100,mi,0.42042435333229755,0.032741959887850745,0.41853954999533016,0.38965405999770153,0.4673983050088281,30,False,False,,,,,
C,30000,100,dc,,,,,,0,True,,,,,,
C,30000,100,mic,3.0279999676470956e-05,1.2049128108403003e-05,2.570000651758164e-05,2.4479982675984503e-05,4.207500023767352e-05,30,False,False,,,,,
C,30000,100,pearson,0.0005361466658844923,0.00010343039839956902,0.0005526000022655353,0.0004106649997993372,0.0006877899824758061,30,False,False,,,,,
C,30000,100,spearman,0.014931489999677675,0.011236228815505544,0.011578799996641465,0.008783129988296423,0.03531760501791715,30,False,False,,,,,
C,50000,100,xi_n,0.018334343330934644,0.005127047102894006,0.016919800007599406,0.013897149999684189,0.030167634990357316,30,False,False,,,,,
C,50000,100,mi,0.6388811566634104,0.13112517133606957,0.5743982499989215,0.5184763149940409,0.868445369991241,30,False,False,,,,,
C,50000,100,dc,,,,,,0,True,,,,,,
C,50000,100,mic,3.1863328573914865e-05,1.4655273200972204e-05,2.6299996534362435e-05,2.4169993412215263e-05,6.579000328201797e-05,30,False,False,,,,,
C,50000,100,pearson,0.0008905733314653238,0.0005553753580263322,0.0007588000007672235,0.0005428900039987639,0.0017294150078669178,30,False,False,,,,,
C,50000,100,spearman,0.018994659999346672,0.00274309695550951,0.018276250004419126,0.015299274981953204,0.024126149994845032,30,False,False,,,,,
C,100000,100,xi_n,0.027286646669381298,0.0018955350250908177,0.02709699998376891,0.02555937499128049,0.031056605000048865,30,False,False,,,,,
C,100000,100,mi,1.240672480002589,0.16801372809306742,1.1801424000004772,1.090005165002367,1.6052114749923925,30,False,False,,,,,
C,100000,100,dc,,,,,,0,True,,,,,,
C,100000,100,mic,,,,,,0,True,,,,,,
C,100000,100,pearson,0.0015892966660127664,0.0004458219493065392,0.00129420000303071,0.0011933399859117345,0.002407569994102232,30,False,False,,,,,
C,100000,100,spearman,0.03943181333306711,0.003394068478833311,0.039526849999674596,0.03464775500760879,0.04510239999945042,30,False,False,,,,,
C,500000,100,xi_n,0.18912958666624036,0.013854912794749156,0.18890800001099706,0.17011688999045874,0.2180670349975116,30,False,False,,,,,
C,500000,100,mi,9.853993616667383,1.1996420779689358,9.547873899995466,8.587551470009203,12.408860970010572,30,False,False,,,,,
C,500000,100,dc,,,,,,0,True,,,,,,
C,500000,100,mic,,,,,,0,True,,,,,,
C,500000,100,pearson,0.008853449998423458,0.0007305171600876449,0.008715649993973784,0.007981679997465107,0.010019310003553982,30,False,False,,,,,
C,500000,100,spearman,0.23756415000243578,0.01518386623272966,0.23471970001992304,0.22931286499951967,0.2433067500067409,30,False,False,,,,,
C,1000000,100,xi_n,0.4008209399995394,0.013187558378733186,0.3971760499844095,0.3893798500008415,0.4293985500014969,30,False,False,,,,,
C,1000000,100,mi,20.96374449999906,0.3799417194673645,20.8737725999963,20.55597811498883,21.6445295700134,30,False,False,,,,,
C,1000000,100,dc,,,,,,0,True,,,,,,
C,1000000,100,mic,,,,,,0,True,,,,,,
C,1000000,100,pearson,0.017358603335257308,0.0022104577714791907,0.016531000001123175,0.015616784992744215,0.022410995002428536,30,False,False,,,,,
C,1000000,100,spearman,0.5027126066697141,0.010177571257914589,0.4990960499999346,0.4931571599983727,0.5246947599880514,30,False,False,,,,,
